2951011;RIO GRANDE DO SUL;ENCANTADO;-29.2333;-51.8667;;;
3052005;RIO GRANDE DO SUL;ENCRUZILHADA DO SUL;-30.5436;-52.5236;;;
2851007;RIO GRANDE DO SUL;ENCRUZILHADA II;-28.2333;-51.55;;;
2752006;RIO GRANDE DO SUL;EREBANGO;-27.8542;-52.3047;;;
2852011;RIO GRANDE DO SUL;ERNESTINA;-28.5;-52.5667;;;
2954004;RIO GRANDE DO SUL;ERNESTO ALVES;-29.3661;-54.7356;;;
2851043;RIO GRANDE DO SUL;ESMERALDA;-28.0592;-51.1881;;;
2754010;RIO GRANDE DO SUL;ESQUINA ARAUJO;-27.9681;-54.1164;;;
2954031;RIO GRANDE DO SUL;ESQUINA DOS LIMA (STA. BARBARA);-29.0778;-54.5094;;;
3153021;RIO GRANDE DO SUL;ESTAÇÃO EXPERIMENTAL DE PIRATINI;-31.4308;-53.1078;;;
3154006;RIO GRANDE DO SUL;ESTÂNCIA DO ESPANTOSO;-31.5339;-54.2947;;;
2951012;RIO GRANDE DO SUL;ESTRELA;-29.5167;-51.9833;;;
2950048;RIO GRANDE DO SUL;FAXINAL DOS PELÚCIOS;-29.05;-50.4333;;;
3051017;RIO GRANDE DO SUL;FAZENDA DA BOA VISTA;-30.7719;-51.6603;;;
3055003;RIO GRANDE DO SUL;FAZENDA ENCERRA;-30.6956;-55.9744;;;
3056004;RIO GRANDE DO SUL;FAZENDA JUNCO;-30.0189;-56.8214;;;
2950062;RIO GRANDE DO SUL;FAZENDA NOSSA SENHORA CONCEIÇÃO;-29.9006;-50.6258;;;
2851010;RIO GRANDE DO SUL;FAZENDA ROSEIRA;-28.6667;-51.1333;;;
2855005;RIO GRANDE DO SUL;FAZENDA SANTA CECÍLIA DO BUTUI;-28.9897;-55.6742;;;
2956009;RIO GRANDE DO SUL;FAZENDA TRÊS CAPÕES;-29.6358;-56.0947;;;
3153004;RIO GRANDE DO SUL;FERRARIA;-31.7375;-53.0539;;;
2954030;RIO GRANDE DO SUL;FLORIDA;-29.2517;-54.5983;;;
2753002;RIO GRANDE DO SUL;FREDERICO WESTPHALEN;-27.35;-53.4;;;
2954005;RIO GRANDE DO SUL;FURNAS DO SEGREDO;-29.3589;-54.5019;;;
